make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,total_revenue,profit_margin,profit_margin_tier,sale_month_year,sale_quarter
Ford,F-350 Super Duty,XLT,crew cab,automatic,1ftww31p86ec80008,nc,42,88488,black,gray,crossroads ford inc,14700,21900,Mon Jun 01 2015 02:00:00,21900,0.3287671232876712,High,June 2015,2
Dodge,Durango,Limited,suv,automatic,1d4hb58296f164601,nj,32,76120,red,gray,sansone jrs 66 nissan,9050,8900,Wed May 27 2015 02:30:00,8900,-0.016853932584269662,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,2d4fv47v46h460368,ga,19,83114,red,black,santander consumer,4150,4700,Tue Jun 02 2015 02:30:00,4700,0.11702127659574468,Medium,June 2015,2
Ford,F-150,Lariat,supercab,automatic,1ftrx14516fb14416,mi,28,85979,black,black,grace motors,15250,15200,Thu May 28 2015 02:30:00,15200,-0.003289473684210526,Low,May 2015,2
Ford,F-150,XLT,supercrew,automatic,1ftpw14v16fb59544,nc,19,233163,black,beige,lendmark financial services/raleigh,3775,4300,Mon Jun 01 2015 02:30:00,4300,0.12209302325581395,Medium,June 2015,2
Ford,F-150,XLT,supercrew,automatic,1ftpw12556fb74261,nc,24,72288,black,gray,crossroads ford inc,10200,12000,Mon Jun 01 2015 02:00:00,12000,0.15,Medium,June 2015,2
Ford,Explorer,XLT,suv,automatic,1fmeu63e26ub01400,tx,3,182042,black,gray,friendly ford,1975,2900,Thu May 28 2015 03:30:00,2900,0.31896551724137934,High,May 2015,2
Ford,F-150,Lariat,supercab,automatic,1ftpx12526fa05067,ga,38,107981,beige,tan,young motors llc,9525,11600,Thu May 28 2015 02:45:00,11600,0.1788793103448276,Medium,May 2015,2
Ford,Focus,ZXW SES,Wagon,automatic,1fahp36n76w196355,mi,19,181726,gold,tan,crest ford inc,1250,950,Thu May 28 2015 02:30:00,950,-0.3157894736842105,Low,May 2015,2
Ford,F-150,XL,supercab,automatic,1ftvx14516na23019,ny,22,60120,green,gray,broadway garage of columbia county inc,7575,7900,Wed Jun 03 2015 02:30:00,7900,0.04113924050632911,Low,June 2015,2
Ford,F-150,XLT,supercab,automatic,1ftpx14516na47720,tn,43,100217,white,gray,lowery brothers motors inc,9425,12500,Wed May 27 2015 03:30:00,12500,0.246,High,May 2015,2
Ford,Explorer,XLT,suv,automatic,1fmeu73e46ua49421,nj,27,102061,white,gray,lester glenn ford,5675,6300,Wed May 27 2015 02:30:00,6300,0.0992063492063492,Low,May 2015,2
Ford,Taurus,SEL,sedan,automatic,1fafp56u46a215483,fl,25,120324,blue,gray,orlando kia west,2225,1000,Tue May 26 2015 10:30:00,1000,-1.225,Low,May 2015,2
Ford,Taurus,SEL,sedan,automatic,1fafp56u86a174548,nc,19,126975,gray,brown,michael wayne investments,2150,1300,Mon Jun 01 2015 02:30:00,1300,-0.6538461538461539,Low,June 2015,2
GMC,Yukon XL,Denali,suv,automatic,1gkfk66u26j105745,mi,35,60517,burgundy,gray,grace motors,13200,11100,Thu May 28 2015 02:30:00,11100,-0.1891891891891892,Low,May 2015,2
Hyundai,Azera,SE,sedan,automatic,kmhfc46f86a076018,fl,38,34820,gray,beige,car drop,7725,7700,Thu May 28 2015 03:20:00,7700,-0.003246753246753247,Low,May 2015,2
GMC,Envoy XL,Denali,suv,automatic,1gket66m866124876,il,19,164914,silver,gray,future finance company inc/oak forest,4625,1700,Thu May 28 2015 07:00:00,1700,-1.7205882352941178,Low,May 2015,2
Honda,Accord,LX,sedan,automatic,1hgcm56436a098972,nc,24,163698,silver,black,boyd chevrolet buick gmc,4075,2500,Mon Jun 01 2015 02:00:00,2500,-0.63,Low,June 2015,2
Honda,Accord,LX Special Edition,sedan,automatic,1hgcm56356a047349,tx,36,157306,silver,black,beck & masten pontiac gmc hummer truck inc,4325,3900,Thu Jun 04 2015 03:30:00,3900,-0.10897435897435898,Low,June 2015,2
Ford,Taurus,SE,sedan,automatic,1fafp53u46a224351,fl,2,155074,gold,gray,coggin honda,1050,550,Thu May 28 2015 06:00:00,550,-0.9090909090909091,Low,May 2015,2
HUMMER,H2 SUT,Base,crew cab,automatic,5grgn22u96h109660,ca,43,99857,blue,beige,honda of el cerrito,22400,22750,Wed Jun 03 2015 05:30:00,22750,0.015384615384615385,Low,June 2015,2
Honda,Accord,EX,sedan,automatic,1hgcm56876a044495,ga,31,147307,black,tan,coastal credit llc/virginia beach/virginia beac,5350,5100,Thu May 28 2015 03:00:00,5100,-0.049019607843137254,Low,May 2015,2
GMC,Sierra 1500,SLE1,Extended Cab,automatic,1gtec19t16z128879,ca,19,93855,gray,gray,aaero sweet corporation,9350,10800,Wed May 27 2015 05:00:00,10800,0.13425925925925927,Medium,May 2015,2
Honda,Element,EX-P,suv,Unknown,5j6yh28716l001572,nj,28,158715,red,black,dch wappingers falls toyota auto group,5775,4600,Wed May 27 2015 02:30:00,4600,-0.2554347826086957,Low,May 2015,2
Hyundai,Santa Fe,Limited,suv,automatic,km8sc73e06u111483,nc,2,90948,green,beige,honda of concord,5800,5300,Wed May 27 2015 07:00:00,5300,-0.09433962264150944,Low,May 2015,2
Honda,Odyssey,EX-L,minivan,Unknown,5fnrl38656b077790,fl,21,151057,gray,gray,coggin honda of orlando,5250,4800,Thu May 28 2015 09:20:00,4800,-0.09375,Low,May 2015,2
Honda,Element,EX-P,suv,automatic,5j6yh28706l012336,pa,24,131765,brown,black,credit acceptance corp/vrs/southfield,7025,5300,Tue Jun 02 2015 02:30:00,5300,-0.32547169811320753,Low,June 2015,2
Ford,Mustang,Premium,coupe,automatic,1zvft80n865182342,az,2,81123,blue,black,chapman corporate wholesale,8000,7000,Thu May 28 2015 05:00:00,7000,-0.14285714285714285,Low,May 2015,2
Honda,Civic,EX,sedan,automatic,1hgfa16886l094860,fl,19,127903,black,tan,infiniti of tampa,5350,4800,Thu May 28 2015 09:20:00,4800,-0.11458333333333333,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,2gtek13zx61261553,nc,28,128810,white,gray,crossroads ford inc,12000,14900,Mon Jun 01 2015 02:00:00,14900,0.19463087248322147,Medium,June 2015,2
Honda,Civic,LX,sedan,automatic,1hgfa165x6l024153,nc,28,79558,blue,beige,crossroads ford inc,6225,7600,Mon Jun 01 2015 02:00:00,7600,0.18092105263157895,Medium,June 2015,2
Ford,Taurus,SE,sedan,automatic,1fafp53u16a252303,nj,2,158881,red,gray,dch wappingers falls toyota auto group,975,800,Wed May 27 2015 02:30:00,800,-0.21875,Low,May 2015,2
Honda,Civic,Hybrid,sedan,automatic,jhmfa36286s003872,ca,27,239928,blue,blue,honda of el cerrito,1550,2450,Wed Jun 03 2015 05:30:00,2450,0.3673469387755102,High,June 2015,2
HUMMER,H3,Base,suv,automatic,5gtdn136868161496,tx,4,153752,red,gray,texas direct auto,8225,9700,Thu May 28 2015 03:30:00,9700,0.15206185567010308,Medium,May 2015,2
Honda,Odyssey,EX-L,minivan,automatic,5fnrl38656b448267,nv,29,149503,white,beige,unique autos,5300,5900,Thu May 28 2015 05:00:00,5900,0.1016949152542373,Medium,May 2015,2
Ford,Mustang,Standard,coupe,manual,1zvft80n565241234,va,25,119543,blue,gray,menhiem auto,5700,4500,Thu May 28 2015 02:05:00,4500,-0.26666666666666666,Low,May 2015,2
Honda,Odyssey,EX-L,minivan,automatic,5fnrl38776b063155,fl,2,131113,silver,gray,veros credit,5850,4100,Thu May 28 2015 02:35:00,4100,-0.4268292682926829,Low,May 2015,2
Jaguar,S-Type,4.2,sedan,automatic,sajwa01b96hn52406,fl,36,130243,silver,—,infiniti of tampa,3275,3300,Thu May 28 2015 09:20:00,3300,0.007575757575757576,Low,May 2015,2
Infiniti,M45,Base,sedan,automatic,jnkby01e56m204269,ca,2,156690,silver,beige,veros credit,5950,3900,Wed May 27 2015 05:30:00,3900,-0.5256410256410257,Low,May 2015,2
Kia,Optima,EX,sedan,automatic,knage123265076986,fl,28,110848,gray,black,road auto finance,2600,3600,Thu May 28 2015 06:00:00,3600,0.2777777777777778,High,May 2015,2
Unknown,Unknown,Unknown,Unknown,Unknown,kndjf722367287098,ab,2,136405,red,black,go auto outlet west,3075,3700,Thu May 28 2015 04:30:00,3700,0.16891891891891891,Medium,May 2015,2
Kia,Sedona,LX,minivan,automatic,kndmb233966079395,nc,19,122197,silver,gray,michael wayne investments,2550,900,Mon Jun 01 2015 02:30:00,900,-1.8333333333333333,Low,June 2015,2
Jeep,Liberty,Sport,suv,Unknown,1j4gl48k46w104719,pa,39,162009,black,gray,credit acceptance corp/vrs/southfield,2675,1800,Tue Jun 02 2015 02:30:00,1800,-0.4861111111111111,Low,June 2015,2
Unknown,Unknown,Unknown,Unknown,Unknown,salsf25406a944682,pa,35,137112,silver,black,r hollenshead auto sales inc,11400,13800,Fri May 29 2015 02:00:00,13800,0.17391304347826086,Medium,May 2015,2
Kia,Sorento,EX,suv,automatic,kndjd733565594720,fl,3,168309,black,gray,courtesy toyota of brandon,2400,2400,Thu May 28 2015 09:20:00,2400,0,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,1j4fa44s26p723191,tn,28,114017,silver,black,harold's auto sales llc,11900,13000,Wed May 27 2015 03:30:00,13000,0.08461538461538462,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,salsh23446a919071,wi,27,84986,silver,black,bredemann toyota inc,15550,16900,Wed May 27 2015 03:00:00,16900,0.07988165680473373,Low,May 2015,2
Jeep,Liberty,Limited,suv,automatic,1j4gl58k06w164664,nc,29,137133,red,beige,hendrick chrysler dodge jeep ram of concord,4300,5700,Wed May 27 2015 07:00:00,5700,0.24561403508771928,High,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,jm1cr293160131216,pa,23,123995,red,black,1 cochran of monroeville,2900,2900,Wed May 27 2015 05:00:00,2900,0,Low,May 2015,2
Lexus,RX 330,Base,suv,automatic,2t2ha31u56c090422,tx,31,132147,white,tan,tdaf remarketing,9375,8200,Wed May 27 2015 03:15:00,8200,-0.14329268292682926,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,jtjbt20x160122574,fl,33,111699,gold,tan,autotech of venice inc,13500,12600,Thu May 28 2015 02:40:00,12600,-0.07142857142857142,Low,May 2015,2
Mercedes-Benz,C-Class,C230 Sport,sedan,automatic,wdbrf52h96e020795,ga,19,130572,silver,—,capital one auto finance,4025,4100,Tue Jun 02 2015 02:30:00,4100,0.018292682926829267,Low,June 2015,2
Mercedes-Benz,S-Class,S500,sedan,automatic,wdbng75j56a480999,mn,34,71685,blue,gray,feldmann imports inc,10200,10200,Wed May 27 2015 03:30:00,10200,0,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,jtjbt20x460104439,ca,37,119500,black,gray,huntington beach ford,13500,11750,Wed May 27 2015 05:15:00,11750,-0.14893617021276595,Low,May 2015,2
Mercedes-Benz,E-Class,E350,sedan,Unknown,wdbuf56j26a827884,tx,34,117343,blue,gray,wichita falls ford lin inc,6200,7300,Wed May 27 2015 03:05:00,7300,0.1506849315068493,Medium,May 2015,2
Mercury,Milan,Premier,sedan,automatic,3mefm08z56r609092,nc,27,105587,black,black,crossroads ford mazda,4175,4000,Mon Jun 01 2015 02:00:00,4000,-0.04375,Low,June 2015,2
Lincoln,Navigator,Luxury,suv,automatic,5lmfu27576lj09390,ms,19,169065,black,black,ford motor credit company llc,3575,2000,Thu Jun 04 2015 05:03:00,2000,-0.7875,Low,June 2015,2
Mercedes-Benz,C-Class,C350 Luxury,sedan,automatic,wdbrf56h66f743931,ca,35,96577,gold,beige,mercedes benz of walnut creek,5200,5900,Wed May 27 2015 05:30:00,5900,0.11864406779661017,Medium,May 2015,2
Lexus,IS 250,Base,sedan,automatic,jthbk262262005204,ca,36,141640,black,black,jaguar land rover carlsbad,7700,7400,Wed May 27 2015 05:30:00,7400,-0.04054054054054054,Low,May 2015,2
Lincoln,Mark LT,Base,crew cab,automatic,5ltpw16506fj07199,ga,28,99505,black,gray,ford motor credit company llc,11450,11100,Tue Jun 16 2015 02:30:00,11100,-0.03153153153153153,Low,June 2015,2
Mercedes-Benz,CLS-Class,CLS500,sedan,automatic,wdddj75x96a056718,tn,27,150397,black,black,darrell waltrip honda,7825,9700,Wed May 27 2015 03:30:00,9700,0.19329896907216496,Medium,May 2015,2
Mercedes-Benz,S-Class,S430 4MATIC,sedan,automatic,wdbng83j16a462699,pa,35,79355,black,black,mercedes-benz finc wholesale advantage,10200,11500,Thu May 28 2015 02:00:00,11500,0.11304347826086956,Medium,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,jn1az34d66m312708,ga,45,80591,white,black,santander consumer,8975,11300,Tue Jun 02 2015 02:30:00,11300,0.20575221238938052,High,June 2015,2
Nissan,Altima,2.5 S,sedan,automatic,1n4al11d76c103075,wa,19,143316,gold,beige,lexus of tacoma at fife,2675,3250,Wed May 27 2015 06:20:00,3250,0.17692307692307693,Medium,May 2015,2
Pontiac,G6,GT,sedan,Unknown,1g2zh558964143675,nj,27,148484,white,black,j & s auto haus,3150,3100,Wed May 27 2015 02:00:00,3100,-0.016129032258064516,Low,May 2015,2
Nissan,Altima,3.5 SE-R,sedan,automatic,1n4bl11e16c203170,fl,3,108736,silver,—,arg inc,5250,5700,Fri May 29 2015 02:30:00,5700,0.07894736842105263,Low,May 2015,2
Nissan,Pathfinder,LE,suv,automatic,5n1ar18w26c611398,ga,29,93180,blue,gray,santander consumer,7700,10700,Tue Jun 02 2015 02:30:00,10700,0.2803738317757009,High,June 2015,2
Nissan,Quest,3.5 SE,minivan,Unknown,5n1bv28u46n109078,oh,26,129073,gray,gray,sullivan auto group llc,3275,4700,Thu Jun 04 2015 03:30:00,4700,0.30319148936170215,High,June 2015,2
Mitsubishi,Endeavor,LS,suv,automatic,4a4mn21s26e057593,nc,19,117635,blue,black,crossroads ford lincoln of sanford inc,3950,3300,Mon Jun 01 2015 02:00:00,3300,-0.19696969696969696,Low,June 2015,2
Pontiac,Grand Prix,Base,sedan,automatic,2g2wp552861177443,az,27,120953,gold,beige,camelback finance co,2950,2800,Thu May 28 2015 05:00:00,2800,-0.05357142857142857,Low,May 2015,2
Nissan,Armada,SE,suv,automatic,5n1aa08a36n720656,fl,19,134057,blue,tan,enterprise vehicle exchange / rental / tulsa,7425,6300,Fri May 29 2015 02:25:00,6300,-0.17857142857142858,Low,May 2015,2
Nissan,Altima,2.5 S,sedan,automatic,1n4al11e36n361445,nj,2,32368,gray,black,purple heart services inc,4900,4500,Thu May 28 2015 11:05:00,4500,-0.08888888888888889,Low,May 2015,2
Mitsubishi,Eclipse,GS,hatchback,automatic,4a3ak24fx6e023450,pa,2,107696,silver,gray,meridian remarketing,4125,2900,Tue Jun 16 2015 02:30:00,2900,-0.4224137931034483,Low,June 2015,2
Nissan,Titan,XE,crew cab,automatic,1n6aa07a56n534006,az,19,115176,brown,gray,gm financial,7975,9800,Thu May 28 2015 05:00:00,9800,0.18622448979591838,Medium,May 2015,2
Nissan,Murano,SL,suv,automatic,jn8az08w56w522782,ca,36,144328,gray,black,orange coast chrysler jeep dodge,4925,4600,Wed May 27 2015 05:30:00,4600,-0.07065217391304347,Low,May 2015,2
Nissan,Maxima,3.5 SE,sedan,automatic,1n4ba41e86c812733,fl,28,153157,gray,—,barnett finance company,2850,2900,Thu May 28 2015 08:01:00,2900,0.017241379310344827,Low,May 2015,2
Nissan,Altima,2.5 S,sedan,automatic,1n4al11d76c232174,wa,38,60104,white,gray,quality auto center,4350,6200,Wed May 27 2015 05:30:00,6200,0.29838709677419356,High,May 2015,2
Nissan,Armada,SE,suv,automatic,5n1aa08a06n731968,tx,19,187901,silver,black,fusion autoplex,4750,3300,Wed May 27 2015 03:00:00,3300,-0.4393939393939394,Low,May 2015,2
Nissan,Xterra,SE,suv,automatic,5n1an08u46c535963,fl,34,105846,black,tan,santander consumer,6550,7500,Thu May 28 2015 02:35:00,7500,0.12666666666666668,Medium,May 2015,2
Nissan,Xterra,X,suv,automatic,5n1an08w46c558726,ca,29,103351,blue,gray,aaero sweet corporation,6450,8250,Wed May 27 2015 05:00:00,8250,0.21818181818181817,High,May 2015,2
Nissan,Altima,2.5 S,sedan,automatic,1n4al11d16n360818,nc,27,105687,red,blue,credit acceptance corp/vrs/southfield,3525,5000,Mon Jun 01 2015 02:30:00,5000,0.295,High,June 2015,2
Nissan,Titan,SE,king cab,automatic,1n6ba06b86n536993,tx,19,99294,silver,gray,fusion autoplex,10600,10000,Wed Jun 03 2015 03:00:00,10000,-0.06,Low,June 2015,2
Saturn,ION,2,sedan,automatic,1g8aj55f26z112499,nc,34,141187,gold,beige,crossroads ford of fuquay-varina,1800,2800,Mon Jun 01 2015 02:00:00,2800,0.35714285714285715,High,June 2015,2
Toyota,Tundra,SR5,access cab,automatic,5tbru34156s483516,nc,29,161681,blue,—,crossroads nissan of wake forest,6475,6100,Mon Jun 01 2015 02:00:00,6100,-0.06147540983606557,Low,June 2015,2
Saturn,ION,2,sedan,automatic,1g8aj55f16z130329,sc,1,226198,gray,gray,titlemax of conway,250,300,Thu May 28 2015 01:30:00,300,0.16666666666666666,Medium,May 2015,2
Pontiac,Torrent,Base,suv,automatic,2ckdl63f566022029,tx,19,193865,black,black,d&m leasing,2225,2700,Wed May 27 2015 03:15:00,2700,0.17592592592592593,Medium,May 2015,2
Toyota,Corolla,LE,sedan,automatic,1nxbr30e26z596981,nj,1,292605,red,beige,purple heart services inc,2075,2000,Thu May 28 2015 11:05:00,2000,-0.0375,Low,May 2015,2
Suzuki,Forenza,Base,sedan,Unknown,kl5jd56z36k443631,fl,29,144095,white,gray,orlando kia west,1100,1400,Tue May 26 2015 10:30:00,1400,0.21428571428571427,High,May 2015,2
Toyota,Prius,Base,hatchback,automatic,jtdkb20u867532047,az,27,83908,blue,gray,vantage west credit union,5000,6600,Thu May 28 2015 05:00:00,6600,0.24242424242424243,High,May 2015,2
Toyota,Sequoia,SR5,suv,automatic,5tdzt34a96s278470,ca,38,95472,black,beige,aaero sweet corporation,10150,12000,Thu May 28 2015 04:30:00,12000,0.15416666666666667,Medium,May 2015,2
Scion,xB,Base,wagon,automatic,jtlkt324064074672,nc,29,77014,black,gray,michael wayne investments,5175,3300,Mon Jun 01 2015 02:30:00,3300,-0.5681818181818182,Low,June 2015,2
Toyota,Tundra,SR5,access cab,automatic,5tbrt34146s474972,tx,2,211874,gray,gray,ken camp's auto world inc,3850,5800,Wed May 27 2015 03:00:00,5800,0.33620689655172414,High,May 2015,2
Toyota,Camry,LE,sedan,automatic,4t1be32k46u116776,wa,25,68000,gold,tan,quality auto center,6775,7700,Wed Jun 03 2015 06:20:00,7700,0.12012987012987013,Medium,June 2015,2
Pontiac,Torrent,Base,suv,automatic,2ckdl63f166091607,oh,32,118018,burgundy,black,sullivan auto group llc,4525,4500,Thu May 28 2015 03:30:00,4500,-0.005555555555555556,Low,May 2015,2
Subaru,Outback,2.5i Special Edition,wagon,automatic,4s4bp61cx67320163,nj,29,146571,black,black,ramsey volvo,4400,4200,Tue Jun 02 2015 02:15:00,4200,-0.047619047619047616,Low,June 2015,2
BMW,5 Series,525i,sedan,automatic,wbana53525b858585,ca,19,112732,white,tan,consolidated asset recovery systems  inc.,5350,3700,Wed May 27 2015 05:30:00,3700,-0.44594594594594594,Low,May 2015,2
Volvo,S40,T5,sedan,Unknown,yv1ms682562175520,nj,23,135383,silver,gray,j & s auto haus,2550,1750,Wed May 27 2015 02:00:00,1750,-0.45714285714285713,Low,May 2015,2
BMW,6 Series,645Ci,convertible,automatic,wbaek73455b324917,ca,35,123202,blue,black,auto finance solutions dba abc remarketing,10700,9900,Wed May 27 2015 05:30:00,9900,-0.08080808080808081,Low,May 2015,2
BMW,5 Series,530i,sedan,automatic,wbana73545cr58385,ca,19,92636,silver,black,acura of pleasanton,7000,8100,Wed Jun 03 2015 05:30:00,8100,0.13580246913580246,Medium,June 2015,2
Acura,TSX,Base,sedan,automatic,jh4cl96925c014808,ca,33,91097,gray,black,east bay bmw,7350,10100,Wed Jun 03 2015 05:30:00,10100,0.2722772277227723,High,June 2015,2
Volkswagen,Jetta,2.5,sedan,automatic,3vwrf71k66m626380,fl,24,92606,blue,tan,suntrust bank,3725,3100,Tue May 26 2015 10:30:00,3100,-0.20161290322580644,Low,May 2015,2
Buick,Rendezvous,CX,suv,automatic,3g5da03e65s504078,pa,27,99822,silver,gray,1 cochran of monroeville,3350,3350,Wed Jun 03 2015 05:00:00,3350,0,Low,June 2015,2
BMW,X3,3.0i,suv,automatic,wbxpa934x5wd21777,ca,35,99778,green,beige,lexus of pleasanton,7175,7400,Wed Jun 03 2015 05:30:00,7400,0.030405405405405407,Low,June 2015,2
Acura,TL,3.2,sedan,automatic,19uua662x5a027879,ca,22,80828,gray,gray,a l financial corporation,8050,8300,Wed May 27 2015 05:30:00,8300,0.030120481927710843,Low,May 2015,2
Volkswagen,Jetta,2.5,sedan,automatic,3vwsf81k16m790210,ca,25,87412,black,black,mckenna audi/mckenna bmw,3800,5100,Wed May 27 2015 05:30:00,5100,0.2549019607843137,High,May 2015,2
Volkswagen,Jetta,Value Edition,sedan,automatic,3vwpf71k96m698178,fl,27,100709,black,black,zimmerman auto brokers inc,2650,3000,Fri Jun 12 2015 02:30:00,3000,0.11666666666666667,Medium,June 2015,2
Volkswagen,Jetta,2.5,sedan,automatic,3vwsf81k86m627750,nc,2,129946,green,beige,crossroads nissan of wake forest,2925,3600,Mon Jun 01 2015 02:00:00,3600,0.1875,Medium,June 2015,2
Acura,TSX,Base,sedan,automatic,jh4cl96885c031331,fl,21,137642,silver,black,courtesy hyundai,5475,4800,Thu May 28 2015 09:20:00,4800,-0.140625,Low,May 2015,2
BMW,X5,3.0i,suv,automatic,5uxfa13525lu49642,nc,27,158361,brown,beige,boyd chevrolet buick gmc,5150,6100,Mon Jun 01 2015 02:00:00,6100,0.1557377049180328,Medium,June 2015,2
BMW,3 Series,330Ci,coupe,manual,wbabd53415pd99329,tx,38,100813,silver,black,bmw of arlington,6825,7500,Thu May 28 2015 04:00:00,7500,0.09,Low,May 2015,2
Buick,LaCrosse,CXL,sedan,automatic,2g4wd562851188875,ga,28,161488,silver,black,us auto sales inc,3100,3100,Tue Jun 02 2015 06:00:00,3100,0,Low,June 2015,2
Acura,TL,3.2,sedan,automatic,19uua66225a036933,wa,24,125046,blue,brown,acura of seattle,6275,7500,Wed May 27 2015 06:20:00,7500,0.16333333333333333,Medium,May 2015,2
Volvo,S60,2.5T,sedan,automatic,yv1rs592462509406,fl,36,97543,green,beige,dt credit corporation,4500,2600,Wed May 27 2015 08:25:00,2600,-0.7307692307692307,Low,May 2015,2
Audi,S4,quattro,sedan,automatic,waupl68e85a052418,nc,27,92652,red,silver,crossroads ford of indian trail,9525,9200,Mon Jun 01 2015 02:00:00,9200,-0.035326086956521736,Low,June 2015,2
Volkswagen,Jetta,GLI,Sedan,manual,3vwxj71k36m677809,nc,26,124908,red,black,crossroads ford lincoln of morganton inc,4850,5400,Mon Jun 01 2015 02:00:00,5400,0.10185185185185185,Medium,June 2015,2
BMW,5 Series,545i,sedan,automatic,wbanb33525cn63465,ca,3,97672,brown,beige,auto finance solutions dba abc remarketing,6125,6500,Wed Jun 03 2015 05:30:00,6500,0.057692307692307696,Low,June 2015,2
Volkswagen,Rabbit,Base,hatchback,automatic,wvwdr71k96w171481,in,19,134329,silver,black,santander consumer,2575,2300,Wed May 27 2015 17:00:00,2300,-0.11956521739130435,Low,May 2015,2
Acura,RSX,Base,hatchback,automatic,jh4dc54825s004888,wi,24,143669,black,gray,ed napleton acura,3525,1900,Wed Jul 08 2015 07:00:00,1900,-0.8552631578947368,Low,July 2015,3
Acura,TL,3.2,sedan,automatic,19uua66275a014524,tx,23,137395,white,tan,remarketing by ge/ak&y enterprises inc,5675,3600,Thu Jun 18 2015 04:00:00,3600,-0.5763888888888888,Low,June 2015,2
BMW,X5,3.0i,suv,automatic,5uxfa13595lu46687,tx,31,153521,silver,gray,autonation mitsubishi,5250,5700,Thu May 28 2015 03:30:00,5700,0.07894736842105263,Low,May 2015,2
Audi,A4,3,convertible,automatic,wauat48h05k010601,ca,39,71799,blue,gray,south bay bmw,6425,4900,Wed May 27 2015 05:30:00,4900,-0.3112244897959184,Low,May 2015,2
Acura,TSX,Base,sedan,Unknown,jh4cl96895c032097,tx,19,112667,blue,gray,cm investments,6650,5800,Wed May 27 2015 03:00:00,5800,-0.14655172413793102,Low,May 2015,2
Volkswagen,Passat,2.0T,sedan,automatic,wvwek73c96p028832,nc,22,134841,black,black,credit acceptance corp/vrs/southfield,2950,2300,Mon Jun 01 2015 02:30:00,2300,-0.2826086956521739,Low,June 2015,2
Volkswagen,Passat,2.0T,sedan,automatic,wvwak73c26p062562,fl,33,100905,green,beige,cannon cadillac of lakeland,3875,4100,Wed May 27 2015 02:35:00,4100,0.054878048780487805,Low,May 2015,2
Chevrolet,Suburban,1500 LS,suv,automatic,3gnec16z55g210533,ga,19,126038,burgundy,beige,santander consumer,6125,4500,Tue Jun 02 2015 02:30:00,4500,-0.3611111111111111,Low,June 2015,2
Chevrolet,Cavalier,Base,coupe,automatic,1g1jc12f557189724,nc,19,144509,black,gray,credit acceptance corp/vrs/southfield,900,500,Mon Jun 01 2015 02:30:00,500,-0.8,Low,June 2015,2
Chevrolet,Silverado 1500,Z71,crew cab,automatic,2gcek13t951184894,nc,32,152481,white,—,crossroads ford inc,9525,12100,Mon Jun 01 2015 02:00:00,12100,0.2128099173553719,High,June 2015,2
Chevrolet,Express Cargo,2500,van,automatic,1gcgg25v251264073,ca,19,226019,white,gray,cars 911,3825,3200,Thu May 28 2015 09:30:00,3200,-0.1953125,Low,May 2015,2
Chevrolet,Equinox,LS,suv,automatic,2cndl13f956037430,fl,19,143065,red,gray,courtesy nissan of tampa,2850,2000,Thu May 28 2015 09:20:00,2000,-0.425,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,1gyee637550225471,mi,39,45485,black,black,stratford hyundai,6550,7900,Thu May 28 2015 02:30:00,7900,0.17088607594936708,Medium,May 2015,2
Chevrolet,Impala,Base,sedan,automatic,2g1wf52e359116684,ms,2,172318,silver,gray,dt inventory,1125,1250,Thu May 28 2015 03:15:00,1250,0.1,Medium,May 2015,2
Chevrolet,Impala,Base,sedan,automatic,2g1wf52e559117903,pa,19,151599,silver,gray,hertz remarketing,1350,900,Fri May 29 2015 02:00:00,900,-0.5,Low,May 2015,2
Cadillac,Escalade EXT,Base,crew cab,automatic,3gyek62n85g131637,ca,38,120872,black,gray,honda of el cerrito,11100,11000,Wed Jun 03 2015 05:30:00,11000,-0.00909090909090909,Low,June 2015,2
Cadillac,DeVille,DHS,sedan,automatic,1g6ke57y45u211062,fl,37,172365,red,—,infiniti of tampa,1075,900,Thu May 28 2015 09:20:00,900,-0.19444444444444445,Low,May 2015,2
Chevrolet,Corvette,Base,convertible,manual,1g1yy34u755130452,tn,42,23367,—,gray,lexus of knoxville,25900,26400,Wed May 27 2015 03:30:00,26400,0.01893939393939394,Low,May 2015,2
Chevrolet,Aveo,LS,hatchback,automatic,kl1td62605b429423,il,19,98813,blue,gray,gateway financial services,1875,1100,Thu May 28 2015 07:00:00,1100,-0.7045454545454546,Low,May 2015,2
Chevrolet,Suburban,1500 LS,suv,automatic,1gnfk16z45j233937,nc,23,216246,black,gray,crossroads ford of wake forest inc,2300,3800,Mon Jun 01 2015 02:00:00,3800,0.39473684210526316,High,June 2015,2
Chevrolet,Colorado,Z85,extended cab,automatic,1gccs196058250478,fl,23,144495,green,gray,starling chevrolet cadillac llc,3950,4300,Tue May 26 2015 10:30:00,4300,0.08139534883720931,Low,May 2015,2
